country,date,gdp,stock_index,name,region,income level,gdp_q_growth,stock_index_q_growth,gdp_y_growth,stock_index_y_growth,gdp_100,stock_index_100
CA,2006-04-01,420866.3,12210.900390625,Canada,North America,High income,0.000516582709099378,0.06723717028339737,0.030942509758484338,0.26687494921441157,118.07686366533272,164.36416164776446
CA,2006-07-01,422041.5,11733.2001953125,Canada,North America,High income,0.002792335713265759,-0.03912080027114606,0.021447563506250766,0.18018874105475002,118.40703466826493,158.05825438970314
CA,2006-10-01,423723.8,11787.400390625,Canada,North America,High income,0.003986100892921618,0.004619387243912643,0.015478892310641923,0.06372957647775657,118.87995899072526,158.79007565539104
CA,2007-01-01,426434.0,12923.7001953125,Canada,North America,High income,0.006396147679219366,0.0963995255129575,0.013752558546436644,0.1295361345037016,119.64276968887594,174.85946191244653
CA,2007-04-01,430565.8,13265.7998046875,Canada,North America,High income,0.009689189886359806,0.026470716915816483,0.023046511445558915,0.08638997783262625,120.80764544086307,179.54992328618664
CA,2007-07-01,432373.5,14064.7001953125,Canada,North America,High income,0.0041984291367311855,0.06022255743243665,0.024481004830093633,0.19870964112002887,121.31591399758501,190.695106365553
CA,2007-10-01,432864.8,14200.599609375,Canada,North America,High income,0.0011362861044905692,0.009662446563048155,0.02157301525191646,0.20472700839697588,121.45384193287177,192.5466183030395
CA,2008-01-01,433196.5,13926.7998046875,Canada,North America,High income,0.0007662900748686141,-0.01928086223251746,0.015858257080814342,0.07761705968224408,121.54694647448675,188.86971432890562
CA,2008-04-01,434763.3,13440.7001953125,Canada,North America,High income,0.003616834392706325,-0.034903898683988244,0.009748800299512972,0.01318430801007553,121.9873576178064,182.3911463099935
CA,2008-07-01,438328.5,14034.099609375,Canada,North America,High income,0.0082003241763966,0.04414944202605242,0.013772814476372908,-0.0021757012600737147,122.9918062692754,190.62401469230022
CA,2008-10-01,433246.0,11714.5,Canada,North America,High income,-0.011595184889871435,-0.16528310856689876,0.0008806444876090502,-0.1750700447700616,121.57392969206629,161.5831498554801
CA,2009-01-01,423456.0,9234.099609375,Canada,North America,High income,-0.022596861829076276,-0.2117376235114602,-0.02248517705013775,-0.33695466734095114,118.85754684989462,130.7493650138595
CA,2009-04-01,418835.0,8941.7998046875,Canada,North America,High income,-0.010912585959344079,-0.03165439155440131,-0.03663671703660354,-0.33472217408688354,117.56755502778189,126.67539313980491
CA,2009-07-01,420719.5,10245.900390625,Canada,North America,High income,0.004499385199422168,0.14584318754864767,-0.040173066547121605,-0.26992819804552504,118.09772857789527,146.56529699558806
CA,2009-10-01,425625.8,11071.7998046875,Canada,North America,High income,0.0116616890826311,0.0806077926365747,-0.017588621706836283,-0.054863647216057077,119.4830092268119,158.86882076663176
CA,2010-01-01,430760.3,11866.900390625,Canada,North America,High income,0.012063413449090676,0.07181312884657443,0.01724925375954056,0.28511721690515723,120.9331111713279,170.69732585517613
CA,2010-04-01,433014.3,12151.099609375,Canada,North America,High income,0.005232608483186629,0.023948900672876805,0.033854143039621754,0.3589098251791669,121.56756527207378,174.83468400030426
CA,2010-07-01,436083.0,11196.099609375,Canada,North America,High income,0.007086832929074305,-0.07859371009214544,0.03651720445570028,0.09273945505262104,122.43215427713432,161.61987938231275
CA,2010-10-01,440956.3,12363.099609375,Canada,North America,High income,0.011175166195426023,0.10423272753154311,0.03601872818799978,0.11662962006780497,123.80802743572981,179.37523238377528
CA,2011-01-01,444287.0,13402.2998046875,Canada,North America,High income,0.007553356194253347,0.08405660620290312,0.03140191888621113,0.12938504272568796,124.74673429728928,195.10472939958893
CA,2011-04-01,445152.5,14130.2001953125,Canada,North America,High income,0.0019480651020624684,0.05431160332426033,0.028031868693481954,0.16287419653860424,124.9899859150364,205.99421617180363
CA,2011-07-01,451294.0,13386.5,Canada,North America,High income,0.013796395617232227,-0.05263196451804075,0.034880974493387784,0.1956395947737799,126.7263474325504,195.4327102419328
CA,2011-10-01,454848.0,11251.7998046875,Canada,North America,High income,0.007875132397062723,-0.15946664141579203,0.03150357529759762,-0.08988844543845587,127.72827417154393,166.6256177011495
CA,2012-01-01,455139.5,12208.400390625,Canada,North America,High income,0.0006408734346419198,0.08501756186054599,0.02442677818617245,-0.08908168235760028,127.8101580651166,181.41133963307718
CA,2012-04-01,456624.0,12507.099609375,Canada,North America,High income,0.00326163736612628,0.0244666958153974,0.02576982045478804,-0.1148674869076477,128.22770903218196,185.9046194073414
CA,2012-07-01,457246.0,11848.7998046875,Canada,North America,High income,0.0013621710641578133,-0.052634089856776645,0.013188741707179874,-0.11486947262633995,128.40249612498235,176.3727500464272
CA,2012-10-01,458191.5,12370.2001953125,Canada,North America,High income,0.002067814699308501,0.04400448984028982,0.007350807302659357,0.09939746618661616,128.66828339860743,184.3072391898769
CA,2013-01-01,462301.5,12540.7998046875,Canada,North America,High income,0.008970048549569398,0.013791176107210035,0.015735834837451,0.027227106207767804,129.82763609886584,186.86666093542314
CA,2013-04-01,464984.5,12695.099609375,Canada,North America,High income,0.005803571911404237,0.012303824882829772,0.018309374890500774,0.015031462598976919,130.58329074814122,189.1800381179111
CA,2013-07-01,468774.0,12178.400390625,Canada,North America,High income,0.008149734023392252,-0.04070068251913761,0.025211811585011068,0.027817212829193583,131.65185819151182,181.63486974624635
CA,2013-10-01,473698.8,12847.400390625,Canada,North America,High income,0.010505702108052128,0.054933322812657615,0.033844582450787364,0.03857659437826455,133.04224409769117,191.8918216946875
CA,2014-01-01,474473.0,13594.2001953125,Canada,North America,High income,0.0016343718835682974,0.05812847595475068,0.026328056473967854,0.08399786353588556,133.2598623869366,203.3767683501091
CA,2014-04-01,478806.5,14380.599609375,Canada,North America,High income,0.009133291040796854,0.057848156034487674,0.029725722040196967,0.13276776487482644,134.4825385233543,215.48868805844728
CA,2014-07-01,483398.5,15209.7998046875,Canada,North America,High income,0.009590513077829987,0.05766103068274897,0.03119733602972863,0.24891605767832115,135.77849960032677,228.27920138029376
CA,2014-10-01,486743.5,14805.400390625,Canada,North America,High income,0.006919756681081912,-0.026588082634583343,0.027537962941852623,0.15240437290557174,136.7213120343462,222.28967299015147
CA,2015-01-01,484068.8,14753.7001953125,Canada,North America,High income,-0.005495091357152204,-0.0034919822462374794,0.020224122342050954,0.08529372698217386,135.972076378763,221.51479511583904
CA,2015-04-01,482751.3,14942.599609375,Canada,North America,High income,-0.002721720548814588,0.012803528034446288,0.008238818813027793,0.039080428860116534,135.6025015522613,224.36920023963674
CA,2015-07-01,484458.8,14638.0,Canada,North America,High income,0.0035370179220646225,-0.020384646402751394,0.002193428403273856,-0.03759417033952528,136.08297925874012,219.84181477736377
CA,2015-10-01,484821.5,13241.900390625,Canada,North America,High income,0.0007486704751777928,-0.09537502455082658,-0.003948691662035597,-0.1056033581496405,136.18489871476862,199.84323604800363
CA,2016-01-01,487480.8,12927.2001953125,Canada,North America,High income,0.005485111530738607,-0.023765485770856687,0.007048584829263849,-0.12379945205747844,136.93394048384414,195.1498555974941
CA,2016-04-01,485083.8,13440.400390625,Canada,North America,High income,-0.0049171167356745205,0.03969925332312796,0.004831680411839345,-0.1005313170412141,136.26227300042052,203.05299559046134
CA,2016-07-01,490086.0,14258.900390625,Canada,North America,High income,0.010312032683837291,0.060898483394209224,0.011615435615990544,-0.02589832008300319,137.67468391085126,215.80289984561745
CA,2016-10-01,492837.8,14689.0,Canada,North America,High income,0.005614932889329571,0.03016358888780668,0.01653453900043611,0.10928186791070549,138.44989235657357,222.41145765337592
CA,2017-01-01,498194.5,15403.0,Canada,North America,High income,0.010869093239195493,0.048607801756416436,0.02197768609553452,0.1915186403305833,139.9629248960048,233.4894469543801
CA,2017-04-01,503291.3,15584.400390625,Canada,North America,High income,0.010230542488927519,0.01177695193306505,0.03753475172743359,0.1595190572964993,141.40217112780752,236.25549679598655
CA,2017-07-01,505414.5,15130.599609375,Canada,North America,High income,0.004218630443244331,-0.029118911852584972,0.03127716359985788,0.06113369157997117,141.99995465901503,229.47519046588076
CA,2017-10-01,508032.5,15705.0,Canada,North America,High income,0.005179906789377853,0.03796283065141037,0.03083103609341653,0.06916740417999856,142.73740951303367,238.35418787310317
CA,2018-01-01,512479.0,16310.0,Canada,North America,High income,0.00875239280951523,0.03852276345113026,0.0286725365294076,0.058884632863727804,143.99218653026824,247.71540214756976
CA,2018-04-01,516502.5,15213.5,Canada,North America,High income,0.007851053409017705,-0.06722869405272835,0.02624960932167908,-0.023799464934699754,145.12712628379873,231.60928166318726
CA,2018-07-01,520067.0,16263.2001953125,Canada,North America,High income,0.006901225066674455,0.06899794230864043,0.02899105585613393,0.07485497040287381,146.1321451875631,248.15406012378625
CA,2018-10-01,521839.8,16104.400390625,Canada,North America,High income,0.003408791559549096,-0.009764363887820204,0.027177985660366222,0.025431416149315433,146.63112919371463,245.7427850223728
CA,2019-01-01,522312.8,14347.2001953125,Canada,North America,High income,0.0009064084418244356,-0.10911304691203749,0.01918868870724455,-0.12034333566446964,146.76409713958077,220.34012003214104
CA,2019-04-01,527487.5,16228.099609375,Canada,North America,High income,0.009907281613623198,0.13109870835126602,0.021268048073339374,0.06669074239162587,148.22535698472677,251.20543261739067
CA,2019-07-01,529210.5,16471.30078125,Canada,North America,High income,0.003266428114410358,0.014986423409337535,0.017581388551859645,0.01279579562683364,148.71031606885225,254.99845451921908
CA,2019-10-01,530801.8,16447.69921875,Canada,North America,High income,0.0030069320242134268,-0.001432890019643529,0.017173852971735792,0.0213170822755282,149.15815084750932,254.63333143179966
CA,2020-01-01,519350.8,17100.0,Canada,North America,High income,-0.02157302405530659,0.039659089856555196,-0.005670931288683678,0.19187017447396393,145.974818976777,264.9347804716309
CA,2020-04-01,462001.3,12876.400390625,Canada,North America,High income,-0.11042536181709939,-0.2469941292032164,-0.12414739685774545,-0.20653676643774832,130.7136133261855,206.9525531310096
CA,2020-07-01,503507.3,15622.400390625,Canada,North America,High income,0.08983957404448861,0.2132583576695315,-0.048568953185925134,-0.05153815123037153,143.00053139454715,256.14608153670156
CA,2020-10-01,514546.3,16184.5,Canada,North America,High income,0.02192421043349313,0.03598036123260018,-0.030624425162085078,-0.01600219065594044,146.17032578860187,265.5301182453273
CA,2021-01-01,520170.0,17527.80078125,Canada,North America,High income,0.010929434338561972,0.08299921414007239,0.0015773538810377463,0.02501758954678368,147.77664686703608,288.5093481742809
CA,2021-04-01,516050.0,18990.30078125,Canada,North America,High income,-0.00792048753292196,0.0834388762316649,0.11698819895095536,0.47481440504726646,146.61080688322,313.6150769528728
CA,2021-07-01,522799.0,20226.099609375,Canada,North America,High income,0.01307819009785871,0.06507526354428061,0.03831463813930802,0.29468577834637233,148.540803810733,334.7023494903491
CA,2021-10-01,531177.3,20150.900390625,Canada,North America,High income,0.016025853148150748,-0.0037179298135733285,0.03232167834070521,0.24507401468225765,150.94047394135674,333.46026007791806
CA,2022-01-01,535240.5,21236.5,Canada,North America,High income,0.007649423271664624,0.053873503830134783,0.028972259069150574,0.21158953510684042,152.09950883800485,351.91765089223975
CA,2022-04-01,539560.5,21953.0,Canada,North America,High income,0.008071138114548404,0.03373908129870751,0.04555856990601681,0.1560111792265666,153.3320924661381,363.99359932065806
CA,2022-07-01,541718.7,19028.900390625,Canada,North America,High income,0.003999922158868019,-0.13319817835261694,0.036189242902147756,-0.059190809986671145,153.94663714654058,318.60054396843935
DE,2000-01-01,585661.7619789,6750.759765625,Germany,Europe & Central Asia,High income,,,,,100.0,100.0
DE,2000-04-01,590401.71558486,7429.22021484375,Germany,Europe & Central Asia,High income,0.008093329484144762,0.10050134692593926,,,100.81261690091293,110.57251310329352
DE,2000-07-01,590122.90183,6958.9599609375,Germany,Europe & Central Asia,High income,-0.0004722441475017991,-0.06329873665161512,,,100.7650199721572,103.79032894063403
DE,2000-10-01,588380.2375488,6862.259765625,Germany,Europe & Central Asia,High income,-0.0029530531280788086,-0.013895782682369795,,,100.46789444438625,102.35805541271795
DE,2001-01-01,600282.0340646,6289.81982421875,Germany,Europe & Central Asia,High income,0.02022806980292735,-0.0834185765268991,0.024963678755975938,-0.06827971330773241,102.5208597879659,94.1659298280728
DE,2001-04-01,600003.22952307,5760.759765625,Germany,Europe & Central Asia,High income,-0.00046445591523391894,-0.08411370649388417,0.016262679604002628,-0.22458083095788817,102.47325442435466,86.56925509705971
DE,2001-07-01,598748.56762618,6109.5,Germany,Europe & Central Asia,High income,-0.002091091906100795,0.06053719449576178,0.014616727751848746,-0.1220670855567133,102.25919731597948,91.97179234173889
DE,2001-10-01,598260.62973517,4239.97021484375,Germany,Europe & Central Asia,High income,-0.0008149295336846718,-0.30600372946333576,0.01679252897332506,-0.38213207315716025,102.17589722245901,67.72654466371536
DE,2002-01-01,595193.70607165,5167.8798828125,Germany,Europe & Central Asia,High income,-0.0051264006205417045,0.2188481571687042,-0.008476562189436487,-0.17837393959780157,101.65344293868932,84.29532044743017
DE,2002-04-01,597772.7010575,5311.080078125,Germany,Europe & Central Asia,High income,0.004333034707090011,0.02770966016233456,-0.0037175274328824504,-0.07805909390342591,102.09486649618471,86.66377816466311
DE,2002-07-01,600560.84781947,4366.81005859375,Germany,Europe & Central Asia,High income,0.004664225644693376,-0.17779246511843427,0.0030267800062970807,-0.28524264529114496,102.57217225625573,72.54764713094944
DE,2002-10-01,599794.14224024,2865.22998046875,Germany,Europe & Central Asia,High income,-0.0012766492887669179,-0.3438620086463198,0.0025632850113315175,-0.3242334650281644,102.44130711771456,51.438223253404935
DE,2003-01-01,590924.51671189,3105.0400390625,Germany,Europe & Central Asia,High income,-0.014787782846997888,0.0836966178032652,-0.007172773025335255,-0.3991655941173592,100.93757316185462,55.928727502260514
DE,2003-04-01,591551.82462701,2450.18994140625,Germany,Europe & Central Asia,High income,0.0010615702976932706,-0.2108990832382206,-0.010406758989637388,-0.5386644702462754,101.04478238644059,45.29420383874426
DE,2003-07-01,596082.37769697,3146.550048828125,Germany,Europe & Central Asia,High income,0.00765875935353022,0.2842065815608603,-0.007457146330401843,-0.27943968100105254,101.82163111011116,60.182743312578715
DE,2003-10-01,597755.19573286,3329.830078125,Germany,Europe & Central Asia,High income,0.0028063537834370766,0.05824793073453072,-0.003399410504018041,0.16215106669386503,102.10777995946576,63.79236969991457
DE,2004-01-01,596709.79617204,4018.5,Germany,Europe & Central Asia,High income,-0.001748875740909761,0.20681833778821068,0.009790217356933084,0.2941862099830763,101.9293622008566,78.44925038461493
DE,2004-04-01,599776.64612893,3924.85009765625,Germany,Europe & Central Asia,High income,0.005139600483458073,-0.02330469138826674,0.013903805481634723,0.6018554444818431,102.45458696666074,76.64215351889597
DE,2004-07-01,598522.067152,4035.02001953125,Germany,Europe & Central Asia,High income,-0.002091743626610465,0.02806984193887785,0.00409287297580585,0.2823632095202233,102.24050222061646,78.82396494989598
DE,2004-10-01,597964.42121561,3994.9599609375,Germany,Europe & Central Asia,High income,-0.0009317048894179614,-0.009928094135801535,0.0003500186769493929,0.19974889625209613,102.14528860718326,78.04526510456886
DE,2005-01-01,597981.86204695,4291.52978515625,Germany,Europe & Central Asia,High income,2.9167005128227785e-05,0.07423599413225501,0.00213179988508716,0.06794320894767947,102.14826792278855,84.05950781137147
DE,2005-04-01,601188.18337458,4373.52978515625,Germany,Europe & Central Asia,High income,0.005361903982596505,0.01910740554187118,0.002353438158621657,0.1143176621619082,102.6974481374248,85.68110988500797
DE,2005-07-01,606276.49294087,4617.06982421875,Germany,Europe & Central Asia,High income,0.00846375512194597,0.05568500753992223,0.01295595637061231,0.14424954569497195,103.57034296331231,90.58760444745475
DE,2005-10-01,609134.32010823,5082.06982421875,Germany,Europe & Central Asia,High income,0.004713735730536905,0.10071322672246619,0.018679872073178894,0.2721203401062715,104.05969863011333,100.18621598400561
DE,2006-01-01,614989.39053372,5449.97998046875,Germany,Europe & Central Asia,High income,0.009612117118027008,0.07239376257616792,0.028441545749483987,0.2699387522182424,105.06475526332618,107.70805546122007
DE,2006-04-01,625584.2302986,6024.0498046875,Germany,Europe & Central Asia,High income,0.017227678929038426,0.10533429962606489,0.04057971796298543,0.3773885398318564,106.89045829213958,119.67247980047738
DE,2006-07-01,630463.43415541,5712.68994140625,Germany,Europe & Central Asia,High income,0.007799435504442176,-0.05168613696370361,0.03989424214225479,0.23729771454623583,107.72740313359337,113.64420275884119
DE,2006-10-01,640012.76379953,5999.4599609375,Germany,Europe & Central Asia,High income,0.0151465241706088,0.05019877193976652,0.05069233939373752,0.18051505950329538,109.37151873509646,119.49461544709352
DE,2007-01-01,640413.70022708,6681.1298828125,Germany,Europe & Central Asia,High income,0.000626450674467538,0.11362188035479104,0.041341054146146305,0.22589989445022862,109.44005606216156,133.873214510739
DE,2007-04-01,645780.70377496,6937.169921875,Germany,Europe & Central Asia,High income,0.008380525816322981,0.038322865077234036,0.03228417932900873,0.15157911152676284,110.36107519915302,139.1031934720439
DE,2007-07-01,649126.35827339,7958.240234375,Germany,Europe & Central Asia,High income,0.005180790443060079,0.14718830935368254,0.02960191361927511,0.393081073189836,110.93431644202978,161.1610807101582
DE,2007-10-01,653308.44482308,7922.419921875,Germany,Europe & Central Asia,High income,0.006442638627113917,-0.004501034329835507,0.02077408729260055,0.32052217590548104,111.65133341469824,160.43731921283006
DE,2008-01-01,657490.62350605,7949.10986328125,Germany,Europe & Central Asia,High income,0.006401537766900445,0.0033689127399767482,0.02666545589657865,0.1897852612820301,112.36836625001823,160.9787300122988
DE,2008-04-01,655887.51351555,6720.330078125,Germany,Europe & Central Asia,High income,-0.0024382248707236487,-0.15458080291886067,0.015650529168043992,-0.03125768089754266,112.09472064507196,137.92243219897222
DE,2008-07-01,651705.41775253,6315.93994140625,Germany,Europe & Central Asia,High income,-0.006376239335010303,-0.06017414799833409,0.003973123947700996,-0.2063647545942332,111.38225172808308,129.86783683743764
DE,2008-10-01,641319.92324368,5806.330078125,Germany,Europe & Central Asia,High income,-0.015935872598182965,-0.08068630607779104,-0.018350476982807895,-0.26710144938254987,109.62134640161554,119.80087476551297
DE,2009-01-01,611277.81947036,4973.06982421875,Germany,Europe & Central Asia,High income,-0.04684417664957696,-0.1435089364012404,-0.070286635859933,-0.374386577899685,104.60464368483639,103.78506222088821
DE,2009-04-01,612253.61233241,4131.06982421875,Germany,Europe & Central Asia,High income,0.0015963164881320768,-0.16931191995324035,-0.06652650078557332,-0.3852876605472725,104.77175915138568,87.62007437161326
DE,2009-07-01,615668.97487622,4905.43994140625,Germany,Europe & Central Asia,High income,0.005578346088966457,0.1874502611037192,-0.055295601194455535,-0.2233238461868513,105.35784546060134,105.68472739112981
DE,2009-10-01,620199.53715951,5554.5498046875,Germany,Europe & Central Asia,High income,0.007358763342266483,0.13232449505745425,-0.032932683546375685,-0.043363065835004266,106.13600855909027,120.63686136010081
DE,2010-01-01,625235.71771169,6048.2998046875,Germany,Europe & Central Asia,High income,0.008120258482045228,0.08889109241280413,0.02283396811849614,0.2162105135207235,107.00136910344295,131.85145918639483
DE,2010-04-01,639315.6741324,6235.56005859375,Germany,Europe & Central Asia,High income,0.022519437104843387,0.030960808814589624,0.0442007384764882,0.5094298387398939,109.43831605638452,135.997538807849
DE,2010-07-01,644543.43664277,5857.43017578125,Germany,Europe & Central Asia,High income,0.008177122385532698,-0.06064088538308077,0.04689932893297932,0.1940682682381576,110.3368753683098,127.9956019019282
DE,2010-10-01,649771.17151315,6211.33984375,Germany,Europe & Central Asia,High income,0.008110756503254102,0.06042063795007957,0.047680839120062934,0.11824361328225619,111.23542995056424,135.96758899733757
DE,2011-01-01,662370.03926942,6989.740234375,Germany,Europe & Central Asia,High income,0.019389699495178325,0.1253192403259411,0.059392514704115884,0.15565373081504208,113.41329737573996,154.1206568155548
DE,2011-04-01,662997.34718454,7179.81005859375,Germany,Europe & Central Asia,High income,0.0009470656550407686,0.02719268783180251,0.037042221879320936,0.15142986213381904,113.52075809265448,158.3691134143277
DE,2011-07-01,668852.2794101,7419.43994140625,Germany,Europe & Central Asia,High income,0.008831004000880771,0.033375518413008676,0.03771482476642274,0.2666715127195969,114.5276999714419,163.74395989684928
DE,2011-10-01,666691.5511232,5216.7099609375,Germany,Europe & Central Asia,High income,-0.0032305014925053666,-0.2968862876260784,0.026040520650749688,-0.16013129338162368,114.15831503628912,121.68280501573103
DE,2012-01-01,668085.66596417,6075.52001953125,Germany,Europe & Central Asia,High income,0.0020910942078407047,0.16462675997409915,0.008629053785485619,-0.13079459095599666,114.39728059030475,143.45830852456695
DE,2012-04-01,669479.62417854,7056.64990234375,Germany,Europe & Central Asia,High income,0.0020864962165565437,0.1614890379191274,0.009777229157141187,-0.017153678891906887,114.63621926908112,168.60075067771612
DE,2012-07-01,671361.60320388,6496.080078125,Germany,Europe & Central Asia,High income,0.0028111072501262324,-0.07943851997426798,0.00375168609127452,-0.12445142363484651,114.95892734719256,155.72552119089653
DE,2012-10-01,668364.45207904,7326.72998046875,Germany,Europe & Central Asia,High income,-0.004464287368441955,0.12786940621943588,0.0025092577714860287,0.4044733242466976,114.4468615149101,176.96719638173676
DE,2013-01-01,665314.9508202,7778.77978515625,Germany,Europe & Central Asia,High income,-0.004562632332336114,0.061698712234865116,-0.004147245308685599,0.28034798011519246,113.92587200982103,188.22971334852235
DE,2013-04-01,672424.60943595,7943.8701171875,Germany,Europe & Central Asia,High income,0.010686154890980903,0.02122316566234228,0.0043989169364544445,0.12572824599801602,115.14982957692659,192.26723670276934
DE,2013-07-01,676188.55827331,7983.919921875,Germany,Europe & Central Asia,High income,0.005597577460047409,0.005041598628462873,0.007189799128211494,0.22903656141188522,115.79619702571424,193.23901854826596
DE,2013-10-01,678140.29141067,8689.1396484375,Germany,Europe & Central Asia,High income,0.002886374094149158,0.08833001000301621,0.014626509984516645,0.1859505770788057,116.13091099149067,211.0843614248675
DE,2014-01-01,684744.70029068,9400.0400390625,Germany,Europe & Central Asia,High income,0.009739000858172808,0.08181481934783208,0.029203837139879507,0.20842089616677373,117.26743535609086,229.0803213014461
DE,2014-04-01,684744.70029068,9603.7099609375,Germany,Europe & Central Asia,High income,0.0,0.021666920675724288,0.018321891676547075,0.20894599474363762,117.26743535609086,234.0979484213497
DE,2014-07-01,688229.73402655,9902.41015625,Germany,Europe & Central Asia,High income,0.005089537362451324,0.03110258395218568,0.017807423101017683,0.24029427313249507,117.86579374178925,241.4934123642337
DE,2014-10-01,693805.8709239,9382.0302734375,Germany,Europe & Central Asia,High income,0.008102144707881731,-0.05255083102006808,0.023100794498793764,0.07974214399058455,118.82463856328775,229.13042059928816
DE,2015-01-01,690251.34104921,9764.73046875,Germany,Europe & Central Asia,High income,-0.005123234068279969,0.04079076534169834,0.008041888832717392,0.038796688968558035,118.21742889362783,238.67006787104205
DE,2015-04-01,695339.50320224,12001.3798828125,Germany,Europe & Central Asia,High income,0.007371462901174075,0.22905388133553028,0.015472632219077243,0.2496608010474468,119.09208406846095,300.10607946832926
DE,2015-07-01,698476.05199119,11180.5,Germany,Europe & Central Asia,High income,0.004510816334330592,-0.06839879170795216,0.014887932703361972,0.1290685624593444,119.6305000213543,280.26545809782044
DE,2015-10-01,701542.92037473,9509.25,Germany,Europe & Central Asia,High income,0.0043907996198253585,-0.1494790036223782,0.01115160562208417,0.013559935627439401,120.15692845048463,241.3524262907159
DE,2016-01-01,707432.85403624,10283.4404296875,Germany,Europe & Central Asia,High income,0.008395685410614417,0.08141445746904341,0.02489167635793854,0.05312076586215286,121.1699748806392,261.8240393297969
DE,2016-04-01,710569.55945177,9794.6396484375,Germany,Europe & Central Asia,High income,0.004433926693725887,-0.047532806222990276,0.02190305049460184,-0.18387387583117276,121.70842651212186,249.66995516020515
DE,2016-07-01,712381.85807172,9776.1201171875,Germany,Europe & Central Asia,High income,0.0025504872757964314,-0.0018907822967182408,0.019908780037465768,-0.12560975652363493,122.01923849781997,249.19832964006523
DE,2016-10-01,714960.94519085,10619.6103515625,Germany,Europe & Central Asia,High income,0.0036203717008052028,0.08628067415948082,0.019126448897742065,0.11676634346162951,122.46179412037259,271.65415224647967
DE,2017-01-01,723569.40048891,11598.330078125,Germany,Europe & Central Asia,High income,0.0120404552947464,0.09216154775570429,0.02281000431433644,0.12786476057580054,123.94520241232297,297.88017428206985
DE,2017-04-01,729703.10040269,12257.2001953125,Germany,Europe & Central Asia,High income,0.008477002910343368,0.056807325946875764,0.026927048445027912,0.2514192083899527,125.00035218921617,315.2918228991917
DE,2017-07-01,735070.15001722,12475.3095703125,Germany,Europe & Central Asia,High income,0.007355114171185617,0.01779438791278043,0.031848497667968045,0.2761002750344206,125.92313347182524,320.95246234391277
DE,2017-10-01,741761.47744072,12902.650390625,Germany,Europe & Central Asia,High income,0.009102978026441777,0.03425492713458933,0.03748530941465056,0.21498340932316684,127.07464211622349,332.13713700960545
DE,2018-01-01,737457.48933824,12871.3896484375,Germany,Europe & Central Asia,High income,-0.005802388278951742,-0.002422815564328884,0.01919385872308288,0.10976231593145891,126.33944072692935,331.3334040261196
DE,2018-04-01,742685.22420862,12002.4501953125,Germany,Europe & Central Asia,High income,0.007088862674743623,-0.06750937364641774,0.017790967036820593,-0.020783702308902807,127.23822559007465,309.7036144435018
DE,2018-07-01,736830.15378313,12238.169921875,Germany,Europe & Central Asia,High income,-0.007883650077634141,0.0196393005366986,0.0023943344262704613,-0.019008718549303305,126.239067623874,315.84609640002583
DE,2018-10-01,742685.26106194,12339.0302734375,Germany,Europe & Central Asia,High income,0.00794634590990606,0.008241457032085897,0.0012453917456152208,-0.043682507091490574,127.24620314660197,318.459884348418
DE,2019-01-01,748000.11716905,10580.1904296875,Germany,Europe & Central Asia,High income,0.0071562698033222905,-0.14254279345892307,0.014295912623072615,-0.17800713686172465,128.16007737291002,276.1526304691905
DE,2019-04-01,746745.39077886,11681.990234375,Germany,Europe & Central Asia,High income,-0.0016774414353554201,0.1041379937355289,0.005466874037471703,-0.026699545153093363,127.9452765570282,306.46137122643336
DE,2019-07-01,747581.86889677,12521.3798828125,Germany,Europe & Central Asia,High income,0.0011201650900551918,0.0718533085199422,0.014591850046360433,0.02314152873717501,128.08867669018184,329.2920424574409
DE,2019-10-01,749533.61124746,12263.830078125,Germany,Europe & Central Asia,High income,0.0026107406183755177,-0.020568803686007997,0.009221066506325704,-0.006094497999116322,128.42351990537222,322.5880816627554
DE,2020-01-01,738869.50567698,13385.9296875,Germany,Europe & Central Asia,High income,-0.014227654918278487,0.0914966696559576,-0.012206697943613398,0.26518797336007593,126.60929109533893,353.4962545810051
DE,2020-04-01,668816.30136131,9544.75,Germany,Europe & Central Asia,High income,-0.09481133512403472,-0.28695651158895275,-0.10435831326159173,-0.18295172239453128,115.15678656582335,265.31462302351787
DE,2020-07-01,729041.1687981,12260.5703125,Germany,Europe & Central Asia,High income,0.09004694908633093,0.28453551035909785,-0.024800895888541508,-0.020829139659799045,126.00751025305902,352.6414748428203
DE,2020-10-01,733571.95220128,12730.76953125,Germany,Europe & Central Asia,High income,0.006214715433217055,0.038350517697420594,-0.02129545467562788,0.03807452077780171,126.79304949485322,366.4281309647735
DE,2021-01-01,722802.75940298,13726.740234375,Germany,Europe & Central Asia,High income,-0.014680486032739082,0.0782333464352023,-0.021745039077338935,0.025460356869590806,124.94526229540826,396.2462070129396
DE,2021-04-01,736743.05097306,15107.169921875,Germany,Europe & Central Asia,High income,0.019286439334562644,0.10056500406724966,0.10156264055390363,0.5827727202781634,127.37839937208221,438.1672807594362
DE,2021-07-01,742528.22908659,15603.8095703125,Germany,Europe & Central Asia,High income,0.007852368754464933,0.03287443319998484,0.018499723836892246,0.2726821976954834,128.3825588910454,452.81116768758307
DE,2021-10-01,742319.16944375,15156.4404296875,Germany,Europe & Central Asia,High income,-0.00028155110425509555,-0.028670507584004135,0.011924143522965336,0.19053607815955265,128.3464177278535,440.01318070960104
